,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,P_ID,Group_ID,Deck,Cabin_No,Side
7192,Europa,False,TRAPPIST-1e,24.0,0.0,812.0,5450.0,0.0,1.0,262.0,Cheratz Ressing,1.0,7684,01,C,286,S
7193,Earth,False,PSO J318.5-22,20.0,0.0,0.0,0.0,8.0,1.0,1175.0,Dwin Hortez,0.0,7687,01,F,1596,P
7194,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rice Harrenoldez,0.0,7688,01,G,1233,P
7195,Earth,False,,24.0,0.0,0.0,96.0,0.0,597.0,0.0,Erie Sextones,0.0,7689,01,F,1597,P
7196,Earth,,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Juane Stanleyd,1.0,7690,01,G,1234,P
7197,Mars,True,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack Nate,1.0,7691,01,F,1598,P
7198,Europa,False,55 Cancri e,32.0,1.0,0.0,48.0,0.0,3204.0,112.0,Meropus Aroodint,0.0,7692,01,C,287,S
7199,Europa,False,TRAPPIST-1e,36.0,0.0,0.0,2979.0,0.0,68.0,347.0,Cherrak Roftfuling,1.0,7693,01,B,252,P
7200,Europa,False,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Enibah Roftfuling,1.0,7693,02,B,252,P
7201,Earth,False,TRAPPIST-1e,30.0,0.0,574.0,0.0,417.0,25.0,2.0,Coracy Pettyreeman,0.0,7694,01,F,1599,P
7202,Mars,False,TRAPPIST-1e,34.0,0.0,751.0,0.0,185.0,0.0,77.0,Sceres Hooff,0.0,7696,01,E,499,P
7203,Mars,False,TRAPPIST-1e,37.0,0.0,1000.0,0.0,80.0,40.0,0.0,Ars Ches,0.0,7696,02,F,1601,P
7204,Europa,,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Naosura Fusimodent,1.0,7697,01,B,295,S
7205,Europa,True,55 Cancri e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Grumak Fusimodent,1.0,7697,02,B,295,S
7206,Mars,False,TRAPPIST-1e,39.0,0.0,332.0,0.0,728.0,2.0,86.0,Beres Derte,1.0,7698,01,F,1602,P
7207,Earth,False,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chesty Morez,1.0,7699,01,G,1235,P
7208,Mars,False,TRAPPIST-1e,54.0,0.0,1144.0,140.0,2.0,2.0,0.0,Loss Bake,0.0,7700,01,F,1603,P
7209,Earth,True,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Deanne Rosalanenn,0.0,7702,01,G,1236,P
7210,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bonyan Gordanieves,1.0,7703,01,G,1251,S
7211,,True,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7703,02,G,1251,S
7212,Mars,False,TRAPPIST-1e,46.0,0.0,5888.0,0.0,13.0,12.0,0.0,Libers Weeke,0.0,7705,01,F,1470,S
7213,Earth,False,,23.0,0.0,40.0,4.0,9.0,318.0,1413.0,Etha Simmonders,0.0,7707,01,G,1237,P
7214,Earth,False,TRAPPIST-1e,18.0,0.0,110.0,103.0,471.0,11.0,1.0,Arl Chavezalez,0.0,7708,01,F,1471,S
7215,Earth,False,PSO J318.5-22,27.0,0.0,2647.0,0.0,0.0,42.0,32.0,Rald Sweett,0.0,7709,01,F,1604,P
7216,Earth,True,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Lerome Sweett,0.0,7709,02,G,1238,P
7217,Europa,False,TRAPPIST-1e,27.0,0.0,118.0,1769.0,4127.0,118.0,619.0,Chabih Eguing,1.0,7710,01,B,253,P
7218,,,TRAPPIST-1e,24.0,0.0,0.0,82.0,0.0,1624.0,77.0,Jihoton Muspereed,0.0,7711,01,D,241,P
7219,Europa,False,TRAPPIST-1e,25.0,1.0,1.0,4298.0,0.0,0.0,2.0,Alphact Gealter,1.0,7712,01,A,93,S
7220,Europa,True,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Nusoton Nairconed,1.0,7713,01,B,296,S
7221,Earth,False,TRAPPIST-1e,19.0,0.0,0.0,28.0,62.0,24.0,1686.0,Morrie Shieldson,0.0,7714,01,G,1239,P
7222,Earth,False,55 Cancri e,18.0,0.0,1.0,5.0,305.0,347.0,0.0,Denny Sterson,0.0,7715,01,F,1605,P
7223,Europa,True,55 Cancri e,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Marazha Panspic,1.0,7716,01,E,500,P
7224,Earth,False,TRAPPIST-1e,64.0,0.0,0.0,0.0,0.0,563.0,344.0,Gerek Hultz,0.0,7717,01,G,1240,P
7225,Mars,True,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Pon Leste,1.0,7719,01,E,506,S
7226,Earth,False,55 Cancri e,53.0,0.0,0.0,0.0,754.0,46.0,0.0,Eilan Russelloyd,0.0,7720,01,F,1606,P
7227,Mars,False,TRAPPIST-1e,27.0,0.0,83.0,0.0,2621.0,5.0,0.0,Shog Khaf,1.0,7721,01,D,242,P
7228,Europa,True,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheleb Conate,1.0,7723,01,B,254,P
7229,Mars,False,TRAPPIST-1e,25.0,0.0,338.0,319.0,32.0,15.0,0.0,Kris Trad,0.0,7724,01,F,1472,S
7230,Earth,False,55 Cancri e,33.0,0.0,0.0,0.0,0.0,436.0,224.0,Iree Hurchrisong,1.0,7727,01,E,507,S
7231,Europa,False,TRAPPIST-1e,27.0,0.0,0.0,9.0,0.0,40.0,7621.0,Alhail Cabraseed,0.0,7728,01,C,289,S
7232,Europa,True,55 Cancri e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Winons Unprive,1.0,7729,01,C,251,P
7233,Europa,True,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Keidus Suarging,1.0,7731,01,B,255,P
7234,Mars,False,TRAPPIST-1e,27.0,0.0,1730.0,0.0,379.0,5.0,0.0,Wins Stik,0.0,7736,01,E,502,P
7235,Mars,True,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Graven Blie,1.0,7738,01,F,1476,S
7236,Earth,False,TRAPPIST-1e,22.0,0.0,60.0,48.0,0.0,0.0,500.0,Herita Brookenson,0.0,7739,01,F,1609,P
7237,Earth,False,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Lilly Matts,0.0,7741,01,G,1252,S
7238,Earth,False,TRAPPIST-1e,24.0,0.0,9.0,769.0,9.0,0.0,0.0,Jilla Matts,0.0,7741,02,E,508,S
7239,Mars,True,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Wifts Nake,1.0,7742,01,F,1477,S
7240,Mars,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Croo Nake,1.0,7742,02,F,1477,S
7241,Earth,False,TRAPPIST-1e,63.0,0.0,0.0,243.0,0.0,777.0,0.0,Jilley Alshipson,0.0,7743,01,G,1244,P
7242,Europa,False,TRAPPIST-1e,19.0,0.0,0.0,4534.0,0.0,617.0,1156.0,Weznif Prearright,0.0,7744,01,B,298,S
7243,Europa,True,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Axinon Prearright,1.0,7744,02,B,298,S
7244,Europa,True,55 Cancri e,25.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,Antinon Patoetic,1.0,7746,01,,,
7245,Mars,False,TRAPPIST-1e,41.0,0.0,688.0,31.0,1880.0,0.0,0.0,Supix Dal,0.0,7747,01,F,1611,P
7246,Europa,False,TRAPPIST-1e,44.0,0.0,18.0,1451.0,0.0,279.0,64.0,Alamin Obsentork,0.0,7748,01,A,94,S
7247,Europa,False,TRAPPIST-1e,39.0,1.0,0.0,395.0,0.0,1012.0,1080.0,Almino Obsentork,0.0,7748,02,A,94,S
7248,Mars,True,55 Cancri e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Shood Pie,1.0,7749,01,D,244,P
7249,Mars,False,TRAPPIST-1e,37.0,0.0,416.0,56.0,1912.0,0.0,0.0,Dynx Pie,0.0,7749,02,D,244,P
7250,Europa,True,55 Cancri e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesatik Retefule,1.0,7751,01,C,252,P
7251,Earth,False,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,746.0,1.0,Hery Berreranks,0.0,7752,01,F,1480,S
7252,Earth,True,55 Cancri e,29.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,Noria Puckenton,0.0,7753,01,G,1245,P
7253,Europa,False,55 Cancri e,55.0,0.0,1.0,2670.0,34.0,542.0,1339.0,Mothab Imotive,1.0,7754,01,B,299,S
7254,Earth,True,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonard Mullericer,1.0,7755,01,E,503,P
7255,Europa,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Muonons Lowerrudy,1.0,7757,01,B,300,S
7256,Europa,False,TRAPPIST-1e,43.0,0.0,0.0,8948.0,0.0,153.0,872.0,Dyonevi Capplid,1.0,7757,02,B,300,S
7257,Earth,False,PSO J318.5-22,32.0,0.0,0.0,494.0,0.0,0.0,213.0,Ricke Coolerson,0.0,7760,01,G,1253,S
7258,Earth,False,TRAPPIST-1e,23.0,0.0,1.0,0.0,0.0,237.0,553.0,Benja Watsongley,1.0,7761,01,F,1612,P
7259,Earth,True,55 Cancri e,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Stevey Water,1.0,7761,02,G,1246,P
7260,Earth,False,55 Cancri e,14.0,0.0,325.0,0.0,19.0,506.0,2.0,Dessie Lewinez,0.0,7763,01,G,1254,S
7261,Earth,False,TRAPPIST-1e,24.0,0.0,1405.0,0.0,14.0,2.0,163.0,Maryn Saundez,0.0,7764,01,F,1613,P
7262,Earth,True,PSO J318.5-22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Curtle Oconley,1.0,7767,01,G,1257,S
7263,Earth,False,TRAPPIST-1e,14.0,0.0,0.0,268.0,239.0,127.0,0.0,Vivia Ocherman,1.0,7768,01,F,1484,S
7264,Earth,False,TRAPPIST-1e,20.0,0.0,98.0,499.0,0.0,142.0,52.0,Tonyan Mclarseney,0.0,7769,01,E,504,P
7265,Earth,False,TRAPPIST-1e,17.0,0.0,527.0,124.0,37.0,290.0,30.0,Candyn Oneiles,0.0,7770,01,G,1258,S
7266,Earth,False,55 Cancri e,20.0,0.0,748.0,0.0,0.0,0.0,487.0,Jerrye Oneiles,0.0,7770,02,F,1485,S
7267,Earth,False,TRAPPIST-1e,22.0,0.0,0.0,2946.6666666666665,692.0,18.0,0.0,Feline Cofferson,1.0,7771,01,G,1259,S
7268,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Fayey Stephend,1.0,7773,01,G,1248,P
7269,Mars,False,55 Cancri e,67.0,0.0,1146.0,16.0,39.0,0.0,518.0,Lar Kinad,1.0,7774,01,D,245,P
7270,Europa,False,55 Cancri e,28.0,0.0,7.0,489.0,0.0,4.0,6027.0,Alraium Disivering,0.0,7775,01,C,253,P
7271,Europa,False,,57.0,0.0,0.0,412.0,0.0,5491.0,234.0,Pollum Craleve,0.0,7776,01,D,246,P
7272,Earth,True,PSO J318.5-22,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Camie Meleon,1.0,7777,01,G,1249,P
7273,Mars,False,TRAPPIST-1e,34.0,0.0,1199.0,33.0,346.0,0.0,0.0,Hammet Saste,0.0,7778,01,F,1486,S
7274,Mars,True,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Cinst Saste,0.0,7778,02,E,510,S
7275,Earth,False,55 Cancri e,33.0,0.0,0.0,53.0,615.0,9.0,0.0,Therly Mcmahoney,1.0,7780,01,F,1614,P
7276,Europa,False,55 Cancri e,33.0,0.0,0.0,73.0,31.0,8493.0,9065.0,Maiah Pickleve,0.0,7782,01,C,291,S
7277,Europa,False,TRAPPIST-1e,28.0,0.0,0.0,180.0,0.0,778.0,4973.0,Azhasim Pickleve,0.0,7782,02,C,291,S
7278,Mars,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Tous Wate,1.0,7783,01,F,1487,S
7279,Mars,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Cray Berte,1.0,7784,01,F,1615,P
7280,Earth,False,TRAPPIST-1e,13.0,0.0,406.0,0.0,52.0,0.0,387.0,Luise Bucklandez,0.0,7785,01,G,1261,S
7281,Earth,False,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,45.0,3372.0,Stelle Adkinson,0.0,7786,01,F,1616,P
7282,Europa,False,55 Cancri e,39.0,0.0,258.0,1541.0,0.0,5.666666666666667,621.0,Polari Cousel,0.0,7787,01,B,301,S
7283,Europa,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Sular Cousel,1.0,7787,02,,,
7284,Earth,False,PSO J318.5-22,43.0,0.0,0.0,0.0,110.0,538.0,0.0,Julin Guerson,0.0,7788,01,F,1488,S
7285,Earth,False,TRAPPIST-1e,32.0,0.0,26.333333333333332,368.0,0.0,304.0,741.0,Pattie Whitledges,0.0,7789,01,F,1489,S
7286,,True,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Pold Casty,0.0,7790,01,F,1490,S
7287,Mars,False,55 Cancri e,45.0,0.0,810.0,0.0,132.0,198.0,0.0,Wifel Casty,0.0,7790,02,F,1490,S
7288,Mars,True,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Grawk Casty,1.0,7790,03,F,1490,S
7289,Earth,False,55 Cancri e,64.0,0.0,19.0,261.0,208.0,0.0,214.0,Nadie Owerson,0.0,7791,01,F,1491,S
7290,,False,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,2141.0,Isa Anthompson,0.0,7793,01,F,1617,P
7291,Earth,False,TRAPPIST-1e,44.0,0.0,358.0,303.0,0.0,0.0,131.0,Paulie Powenoble,0.0,7797,01,E,506,P
7292,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Alvira Potterry,1.0,7800,01,G,1251,P
7293,,False,55 Cancri e,21.0,0.0,1720.0,2337.0,0.0,1.0,335.0,Eliana Coopezmaney,0.0,7801,01,,,
7294,Mars,False,TRAPPIST-1e,33.0,0.0,166.0,634.0,419.0,201.0,1178.0,Backse Pead,0.0,7802,01,F,1620,P
7295,Earth,False,55 Cancri e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Stenny Tranklinay,0.0,7803,01,G,1253,P
7296,Earth,True,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Nathy Tranklinay,1.0,7803,02,G,1253,P
7297,Earth,False,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosiey Hestes,0.0,7805,01,G,1254,P
7298,Earth,False,55 Cancri e,24.0,0.0,0.0,688.0,0.0,0.0,1.0,Wena Mirezavis,0.0,7806,01,F,1621,P
7299,Earth,False,TRAPPIST-1e,26.0,0.0,0.0,79.0,53.0,141.33333333333334,0.0,Arllia Sweenez,0.0,7808,01,G,1256,P
7300,Mars,True,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Guts Sty,1.0,7809,01,F,1493,S
7301,Mars,True,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhex Sty,1.0,7809,02,F,1493,S
7302,Earth,False,TRAPPIST-1e,22.0,0.0,769.0,0.0,0.0,1.0,729.0,Delley Coopelandez,0.0,7810,01,F,1494,S
7303,Mars,False,TRAPPIST-1e,26.0,0.0,1333.0,0.0,50.0,0.0,0.0,Blech Depie,0.0,7812,01,F,1495,S
7304,Earth,False,TRAPPIST-1e,27.0,0.0,0.0,55.0,0.0,740.0,85.0,Landa Hallahaney,0.0,7813,01,F,1622,P
7305,Earth,False,PSO J318.5-22,27.0,0.0,0.0,605.0,0.0,0.0,0.0,Jaye Daviddley,1.0,7815,01,F,1496,S
7306,Earth,,PSO J318.5-22,37.0,0.0,0.0,925.0,0.0,0.0,0.0,Gordo Mclardson,1.0,7816,01,F,1497,S
7307,Earth,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Joelan Brenney,0.0,7818,01,G,1257,P
7308,Earth,False,55 Cancri e,24.0,0.0,0.0,0.0,809.0,0.0,0.0,Elanda Lambles,1.0,7820,01,G,1258,P
7309,,False,TRAPPIST-1e,23.0,0.0,535.0,3.0,17.0,0.0,214.0,Cinda Mcdowns,0.0,7821,01,G,1264,S
7310,Earth,False,PSO J318.5-22,18.0,0.0,0.0,76.0,0.0,993.0,6.0,Samie Polliamposs,0.0,7824,01,F,1624,P
7311,Earth,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Jimmyn Deckley,0.0,7828,01,G,1266,S
7312,Earth,True,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Iandy Harmontry,1.0,7829,01,G,1267,S
7313,Earth,True,PSO J318.5-22,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Briane Belley,1.0,7830,01,G,1268,S
7314,Earth,True,PSO J318.5-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Gordo Belley,1.0,7830,02,G,1268,S
7315,Earth,False,TRAPPIST-1e,46.0,0.0,0.0,289.3333333333333,0.0,17.0,655.0,Willah Belley,0.0,7830,03,G,1268,S
7316,,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eddiey Belley,0.0,7830,04,G,1268,S
7317,Mars,False,TRAPPIST-1e,16.0,0.0,1095.0,0.0,54.0,0.0,0.0,,0.0,7831,01,F,1626,P
7318,Mars,False,TRAPPIST-1e,19.0,0.0,1823.0,36.0,81.0,0.0,0.0,Sumpid Bart,0.0,7832,01,D,228,S
7319,Europa,False,55 Cancri e,34.0,0.0,0.0,3424.0,6.0,2445.0,1128.0,Ainkard Spandisket,0.0,7833,01,B,305,S
7320,Europa,False,TRAPPIST-1e,34.0,0.0,11.0,3299.0,0.0,1013.0,15.0,Altan Spandisket,1.0,7833,02,B,305,S
7321,Earth,False,TRAPPIST-1e,24.0,0.0,482.0,967.0,349.0,19.0,0.0,Monah Cardner,0.0,7834,01,G,1269,S
7322,Earth,True,PSO J318.5-22,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Craine Hoodgers,0.0,7835,01,G,1270,S
7323,Europa,True,55 Cancri e,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Taurah Kiling,1.0,7837,01,B,306,S
7324,Europa,True,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Caphird Kiling,1.0,7837,02,B,306,S
7325,Earth,False,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Jilla Leson,0.0,7839,01,G,1259,P
7326,Earth,False,PSO J318.5-22,18.0,0.0,328.0,0.0,0.0,24.0,309.0,Garlie Warrison,0.0,7840,01,F,1500,S
7327,Earth,False,PSO J318.5-22,43.0,0.0,6.0,25.0,0.0,5250.0,0.0,Netty Maynardner,0.0,7841,01,G,1260,P
7328,Earth,False,PSO J318.5-22,48.0,0.0,0.0,0.0,501.0,242.0,0.0,Elly Maynardner,0.0,7841,02,F,1627,P
7329,Mars,False,TRAPPIST-1e,46.0,0.0,52.0,0.0,1185.0,61.0,0.0,Coves Gepie,1.0,7842,01,E,513,S
7330,Mars,True,TRAPPIST-1e,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Weet Petie,1.0,7843,01,,,
7331,Europa,True,55 Cancri e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrmion Unhearfus,1.0,7845,01,B,307,S
7332,Earth,False,TRAPPIST-1e,34.0,0.0,0.0,9.0,617.0,0.0,281.0,Ireene Boyersons,0.0,7847,01,G,1261,P
7333,Mars,,TRAPPIST-1e,29.0,0.0,1052.0,0.0,635.0,0.0,0.0,Neypus Pine,0.0,7848,01,,,
7334,Mars,True,TRAPPIST-1e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Beass Pine,1.0,7848,02,F,1501,S
7335,Earth,False,TRAPPIST-1e,22.0,0.0,558.0,63.0,0.0,0.0,0.0,Tonnie Ewisentley,0.0,7849,01,G,1271,S
7336,Mars,True,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Womel Melie,0.0,7850,01,E,514,S
7337,Mars,True,TRAPPIST-1e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Ales Cha,1.0,7851,01,F,1629,P
7338,Earth,False,TRAPPIST-1e,15.0,0.0,0.0,6.0,0.0,981.0,0.0,Davisy Folemonley,0.0,7852,01,E,508,P
7339,,False,TRAPPIST-1e,42.0,0.0,1227.0,773.0,14.0,0.0,0.0,Gran Chpie,0.0,7853,01,F,1502,S
7340,Mars,False,TRAPPIST-1e,31.0,0.0,166.0,0.0,297.0,835.0,0.0,Gon Chpie,0.0,7853,02,E,515,S
7341,Mars,True,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Cranch Chpie,1.0,7853,03,F,1502,S
7342,Earth,False,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,156.0,620.0,Darrie Contrevins,0.0,7856,01,F,1503,S
7343,Earth,False,TRAPPIST-1e,21.0,0.0,9.0,0.0,0.0,25.0,811.0,Grette Kramorry,0.0,7858,01,G,1264,P
7344,Earth,False,55 Cancri e,16.0,0.0,0.0,11.0,0.0,863.0,0.0,Ward Kramorry,0.0,7858,02,F,1630,P
7345,Earth,False,TRAPPIST-1e,40.0,0.0,634.0,60.0,134.0,0.0,0.0,Tinez Kramorry,0.0,7858,03,F,1630,P
7346,,False,TRAPPIST-1e,23.0,0.0,550.0,0.0,738.0,0.0,0.0,Shams Jaflé,1.0,7859,01,F,1504,S
7347,Earth,True,TRAPPIST-1e,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Krisa Wheelez,0.0,7861,01,G,1265,P
7348,Earth,False,TRAPPIST-1e,17.0,0.0,99.0,516.0,1967.0,0.0,6.0,Tine Popelacruz,1.0,7863,01,F,1505,S
7349,Earth,False,55 Cancri e,37.0,0.0,19.0,443.0,1769.0,0.0,3.0,Elly Potterry,1.0,7864,01,F,1506,S
7350,Europa,True,PSO J318.5-22,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Celava Secont,1.0,7865,01,C,293,S
7351,Europa,True,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Kaffias Secont,1.0,7865,02,C,293,S
7352,Europa,True,55 Cancri e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Meratzn Secont,1.0,7865,03,C,293,S
7353,Europa,False,55 Cancri e,43.0,0.0,0.0,16856.0,0.0,4344.0,977.0,Tabdhib Heeroling,0.0,7866,01,C,255,P
7354,Earth,False,55 Cancri e,17.0,0.0,6256.0,0.0,0.0,1.0,21.0,Elly Hayerson,0.0,7868,01,E,517,S
7355,Europa,True,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Caphirk Matimple,1.0,7870,01,B,257,P
7356,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Alendy Stannondez,1.0,7871,01,,,
7357,Earth,,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Elancy Wardendez,0.0,7872,01,G,1267,P
7358,Earth,False,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,1714.0,0.0,All Sweett,0.0,7872,02,G,1267,P
7359,Earth,False,TRAPPIST-1e,25.0,0.0,131.0,124.0,408.0,196.0,9.0,Leony Wardendez,0.0,7872,03,F,1633,P
7360,Earth,False,TRAPPIST-1e,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Salley Wardendez,0.0,7872,04,G,1267,P
7361,Earth,True,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Chesty Wardendez,1.0,7872,05,G,1267,P
7362,Earth,False,PSO J318.5-22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Herita Wardendez,1.0,7872,06,G,1267,P
7363,,False,TRAPPIST-1e,24.0,0.0,569.0,156.0,0.0,12.0,0.0,Eduana Carpentley,0.0,7873,01,F,1634,P
7364,Earth,False,TRAPPIST-1e,19.0,0.0,0.0,721.0,0.0,25.0,1.0,Monard Carpentley,1.0,7873,02,F,1634,P
7365,Europa,True,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Geonkaa Cattyried,1.0,7875,01,B,309,S
7366,Earth,False,TRAPPIST-1e,49.0,0.0,0.0,1738.0,0.0,19.0,0.0,Elicia Fultz,0.0,7877,01,G,1268,P
7367,Earth,False,TRAPPIST-1e,18.0,0.0,0.0,0.0,32.0,0.0,673.0,Vane Nieldsond,0.0,7878,01,G,1269,P
7368,Earth,False,TRAPPIST-1e,25.0,0.0,0.0,478.0,71.0,11.0,162.0,Stancy Horthy,0.0,7879,01,G,1270,P
7369,Earth,False,TRAPPIST-1e,46.0,0.0,248.0,0.0,0.0,4.0,0.0,Rald Crosbornes,0.0,7881,01,F,1507,S
7370,Earth,True,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabrin Coxterez,0.0,7882,01,G,1271,P
7371,Earth,False,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Luise Coxterez,1.0,7882,02,G,1271,P
7372,Earth,True,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenny Deckley,1.0,7883,01,G,1272,P
7373,Mars,False,TRAPPIST-1e,23.0,0.0,1610.0,2.0,465.0,0.0,0.0,Grioss Cone,0.0,7884,01,E,512,P
7374,Earth,True,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Tancis Potters,1.0,7885,01,G,1273,P
7375,Earth,False,TRAPPIST-1e,16.0,0.0,0.0,11.0,0.0,8.0,827.0,Gracey Gaington,0.0,7886,01,G,1274,P
7376,Earth,False,TRAPPIST-1e,29.0,0.0,37.0,0.0,644.0,0.0,177.0,Erie Woodwinez,1.0,7888,01,E,518,S
7377,Europa,True,PSO J318.5-22,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Halleth Gulcepusy,1.0,7889,01,C,256,P
7378,Earth,False,TRAPPIST-1e,58.0,0.0,0.0,268.0,0.0,109.0,594.0,Chrisa Reenez,0.0,7890,01,F,1508,S
7379,Earth,True,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Edgary Reenez,1.0,7890,02,G,1273,S
7380,Earth,True,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Sonnie Scottney,1.0,7890,03,,,
7381,Earth,True,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Guada Duffmaney,1.0,7891,01,G,1274,S
7382,Earth,,TRAPPIST-1e,13.0,0.0,34.0,1.0,0.0,824.0,29.0,Rosey Duffmaney,0.0,7891,02,,,
7383,Mars,False,TRAPPIST-1e,18.0,0.0,196.0,0.0,744.0,0.0,0.0,Colax Mity,1.0,7892,01,F,1636,P
7384,Earth,False,55 Cancri e,29.0,0.0,46.0,68.0,589.0,88.0,0.0,Jenne Jacostarks,1.0,7894,01,E,519,S
