,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Side,Group_ID
6592,Europa,0.0,TRAPPIST-1e,26.0,0.0,135.0,2080.0,7.0,34.0,84.0,Minoton Sloweber,1,B,S,01
6593,Earth,0.0,PSO J318.5-22,25.0,0.0,60.0,0.0,0.0,0.0,777.0,Allyn Bonnondry,0,G,S,01
6594,Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,804.0,5.0,Dona Gibbsonton,0,G,S,01
6595,Mars,0.0,TRAPPIST-1e,20.0,0.0,3839.0,57.0,1967.0,4.0,2.0,Soyos Boste,0,F,S,01
6596,Earth,0.0,55 Cancri e,35.0,0.0,0.0,71.0,631.0,0.0,0.0,Lilasa Thonyderson,0,F,P,01
6597,Earth,0.0,TRAPPIST-1e,37.0,0.0,951.0,0.0,0.0,80.0,0.0,Leneva Freevenson,0,F,P,01
6598,Europa,0.0,55 Cancri e,37.0,0.0,0.0,9965.0,0.0,5697.0,676.0,Winon Oilpfulle,0,C,S,01
6599,Earth,0.0,TRAPPIST-1e,13.0,0.0,0.0,114.0,682.0,0.0,7.0,Dandra Yanton,0,F,P,01
6600,Earth,0.0,PSO J318.5-22,20.0,0.0,0.0,,0.0,0.0,1318.0,Randa Yanton,0,F,P,02
6601,Mars,0.0,TRAPPIST-1e,65.0,,3358.0,1.0,12.0,0.0,0.0,Ret Gin,0,,,01
6602,Mars,0.0,,29.0,0.0,456.0,230.0,363.0,0.0,0.0,Coakey Pread,0,E,S,02
6603,Europa,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,,Alcoran Distured,1,C,P,01
6604,Europa,0.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Chard Distured,1,C,P,02
6605,Europa,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Alkaida Distured,1,C,P,03
6606,Europa,1.0,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Asteron Distured,1,C,P,04
6607,Europa,0.0,55 Cancri e,28.0,0.0,0.0,4173.0,0.0,33.0,420.0,Schird Pretive,1,C,P,05
6608,Europa,0.0,55 Cancri e,28.0,0.0,0.0,160.0,0.0,1538.0,1426.0,Terfak Distured,0,C,P,06
6609,,0.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,43.0,667.0,Terina Jenson,0,G,P,01
6610,Earth,0.0,PSO J318.5-22,45.0,0.0,1.0,15.0,44.0,0.0,1541.0,Hary Owerson,0,E,S,01
6611,Earth,0.0,TRAPPIST-1e,21.0,0.0,27.0,,782.0,0.0,0.0,Annya Talls,1,G,P,01
6612,Earth,1.0,PSO J318.5-22,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Rankie Burker,1,G,S,01
6613,Earth,0.0,TRAPPIST-1e,38.0,0.0,0.0,806.0,3.0,0.0,0.0,Jeret Burker,1,G,S,02
6614,Earth,0.0,55 Cancri e,24.0,0.0,0.0,893.0,0.0,4.0,8.0,Gwendy Chardsonnon,1,E,P,01
6615,Earth,0.0,TRAPPIST-1e,22.0,0.0,712.0,6.0,70.0,0.0,0.0,Arla Morelly,0,E,P,01
6616,,0.0,TRAPPIST-1e,44.0,0.0,3.0,0.0,33.0,769.0,0.0,Stevey Reilline,1,F,S,01
6617,Earth,0.0,PSO J318.5-22,41.0,0.0,0.0,0.0,0.0,0.0,628.0,Joanny Cainghannon,0,F,S,01
6618,Earth,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Johna Garnes,1,G,P,01
6619,Mars,0.0,TRAPPIST-1e,26.0,0.0,1967.0,0.0,116.0,,0.0,Diedow Hake,0,F,P,01
6620,Mars,1.0,TRAPPIST-1e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Peefox Hake,1,F,P,02
6621,Mars,0.0,TRAPPIST-1e,19.0,0.0,1962.0,0.0,1.0,641.0,0.0,Cupers Hake,0,F,P,03
6622,,0.0,TRAPPIST-1e,32.0,0.0,0.0,243.0,0.0,0.0,776.0,Erie Barris,0,G,S,01
6623,Earth,1.0,TRAPPIST-1e,,0.0,0.0,0.0,0.0,0.0,0.0,Willey Moongton,1,G,S,01
6624,Europa,0.0,TRAPPIST-1e,26.0,,554.0,1307.0,32.0,93.0,1553.0,Quarkib Obnoftle,0,C,P,01
6625,Europa,0.0,TRAPPIST-1e,28.0,0.0,0.0,4340.0,0.0,186.0,0.0,Azharga Obnoftle,1,C,P,02
6626,Earth,0.0,PSO J318.5-22,21.0,0.0,1.0,22.0,0.0,649.0,2.0,Lison Franton,0,,,01
6627,Europa,0.0,55 Cancri e,38.0,0.0,0.0,692.0,0.0,3587.0,0.0,Kabiton Disivering,0,B,P,01
6628,Europa,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,,Spurin Disivering,1,B,P,02
6629,,0.0,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Walles Bakerrison,0,G,P,01
6630,Earth,1.0,TRAPPIST-1e,25.0,,0.0,0.0,0.0,0.0,0.0,Lavey Bakerrison,0,G,P,02
6631,Earth,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Murie Bakerrison,1,G,P,03
6632,Europa,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Bellus Obeaded,1,B,S,01
6633,Europa,0.0,TRAPPIST-1e,20.0,0.0,0.0,275.0,1690.0,580.0,5499.0,Alwaide Bagetvable,0,B,S,02
6634,Earth,0.0,55 Cancri e,24.0,0.0,0.0,58.0,618.0,0.0,41.0,Stany Hamberterry,0,F,S,01
6635,Earth,0.0,55 Cancri e,34.0,0.0,0.0,442.0,175.0,79.0,3.0,Tricki Whitledges,0,F,P,01
6636,Mars,0.0,TRAPPIST-1e,42.0,0.0,1058.0,0.0,0.0,0.0,0.0,Vulark Sfin,0,D,P,01
6637,Mars,0.0,TRAPPIST-1e,24.0,0.0,2261.0,0.0,95.0,10.0,0.0,Weet Sfin,0,F,P,02
6638,Earth,0.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,285.0,136.0,337.0,Irmark Griffy,0,F,P,01
6639,Mars,0.0,TRAPPIST-1e,29.0,0.0,907.0,0.0,0.0,142.0,0.0,Mites Buth,0,E,P,01
6640,Europa,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Majora Guieroolow,1,D,S,01
6641,Earth,0.0,TRAPPIST-1e,29.0,0.0,888.0,0.0,1.0,0.0,0.0,Rickie Mickersones,0,G,S,01
6642,Earth,0.0,55 Cancri e,14.0,0.0,,1.0,400.0,297.0,0.0,Karena Woodwardy,0,F,S,01
6643,Earth,0.0,55 Cancri e,16.0,0.0,0.0,17.0,1211.0,0.0,25.0,Card Castron,1,F,S,01
6644,,1.0,PSO J318.5-22,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Tammyl Fuenton,1,G,S,01
6645,Europa,0.0,TRAPPIST-1e,27.0,0.0,0.0,2897.0,659.0,485.0,11.0,Luxons Bradissive,1,E,P,01
6646,Europa,0.0,TRAPPIST-1e,,0.0,0.0,996.0,0.0,726.0,813.0,Fomam Bradissive,0,E,P,02
6647,Earth,0.0,TRAPPIST-1e,23.0,0.0,779.0,7.0,9.0,9.0,0.0,Berta Philliames,0,F,S,01
6648,Earth,0.0,,16.0,0.0,418.0,195.0,100.0,88.0,90.0,Naomin Quinnerettt,0,G,S,01
6649,Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,6.0,0.0,0.0,1435.0,,1,F,S,02
6650,Earth,0.0,TRAPPIST-1e,24.0,0.0,468.0,0.0,163.0,0.0,0.0,Coreee Wagnerray,0,F,P,01
6651,Earth,1.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Fayene Lardy,1,G,S,01
6652,Europa,0.0,55 Cancri e,25.0,0.0,0.0,3512.0,20.0,24.0,1459.0,Edar Speery,1,C,S,01
6653,Europa,1.0,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Geons Geadle,1,C,P,01
6654,Earth,1.0,PSO J318.5-22,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Sadine Rosalanenn,0,G,P,01
6655,Earth,1.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Netty Watkinsley,1,G,P,01
6656,Mars,0.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Set Sturt,0,E,S,01
6657,Earth,0.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,717.0,0.0,0.0,Fayen Nasquez,0,F,P,01
6658,Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,750.0,957.0,0.0,722.0,Kurta Nasquez,0,F,P,02
6659,Earth,1.0,TRAPPIST-1e,,0.0,0.0,0.0,0.0,0.0,0.0,All Buckson,1,G,S,01
6660,Earth,1.0,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Loree Lerez,1,G,S,01
6661,Europa,0.0,TRAPPIST-1e,35.0,0.0,0.0,5552.0,6.0,8.0,226.0,Wimps Bleling,1,D,S,01
6662,Europa,0.0,TRAPPIST-1e,46.0,0.0,0.0,664.0,0.0,2.0,2177.0,Mesonon Bleling,0,D,S,02
6663,Earth,1.0,TRAPPIST-1e,63.0,0.0,0.0,0.0,0.0,0.0,0.0,Des Willangsey,1,G,S,01
6664,Europa,0.0,55 Cancri e,37.0,0.0,0.0,1678.0,0.0,36.0,3128.0,Alpha Amonsmane,0,A,S,01
6665,Earth,0.0,TRAPPIST-1e,23.0,,26.0,266.0,404.0,0.0,0.0,Jonaye Ashipeck,1,E,P,01
6666,Earth,0.0,55 Cancri e,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Dandra Reyervaney,1,G,S,01
6667,Earth,1.0,TRAPPIST-1e,16.0,0.0,0.0,,0.0,0.0,0.0,Eduard Reyervaney,1,G,S,02
6668,Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,2330.0,120.0,0.0,Eriney Cardsay,1,F,P,01
6669,Earth,1.0,PSO J318.5-22,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Tine Cardsay,0,F,P,02
6670,Earth,0.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Mamina Mcphernard,1,G,P,01
6671,Earth,0.0,TRAPPIST-1e,41.0,,0.0,176.0,414.0,133.0,0.0,Dorie Roachez,0,F,P,01
6672,Mars,0.0,TRAPPIST-1e,,0.0,1216.0,0.0,30.0,43.0,0.0,Walmon Curle,0,F,S,01
6673,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Glena Fryan,1,G,P,01
6674,Mars,0.0,TRAPPIST-1e,26.0,0.0,782.0,0.0,0.0,2503.0,1.0,Caper Lacke,0,D,S,01
6675,Earth,1.0,TRAPPIST-1e,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Dwin Dorsenry,0,G,P,01
6676,Earth,0.0,PSO J318.5-22,36.0,0.0,56.0,,81.0,0.0,468.0,Toddie Benney,0,F,P,01
6677,Earth,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Gileen Mcphernard,1,G,S,01
6678,Mars,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Picers Panie,1,F,S,01
6679,Earth,1.0,PSO J318.5-22,48.0,0.0,0.0,0.0,,0.0,0.0,Elson Quinnerry,0,G,P,01
6680,Mars,0.0,TRAPPIST-1e,24.0,0.0,235.0,0.0,1642.0,1042.0,229.0,Losp Reake,0,D,P,01
6681,Mars,0.0,55 Cancri e,19.0,0.0,1043.0,0.0,138.0,0.0,0.0,Range Bara,0,D,P,01
6682,Earth,1.0,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryany Wilderssen,1,G,S,01
6683,Earth,0.0,TRAPPIST-1e,24.0,0.0,332.0,9.0,356.0,0.0,0.0,Weney Freevenson,0,F,P,01
6684,Earth,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Nelly Gallencis,1,G,S,01
6685,Earth,0.0,TRAPPIST-1e,13.0,0.0,0.0,999.0,0.0,0.0,4.0,Ally Mcintons,1,F,S,01
6686,Mars,0.0,TRAPPIST-1e,39.0,0.0,42.0,0.0,352.0,1.0,369.0,Jele Mad,0,D,P,01
6687,Europa,,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Terons Stranbeate,1,E,S,01
6688,Earth,,PSO J318.5-22,23.0,0.0,64.0,4.0,0.0,1125.0,,Benny Mayson,0,F,P,01
6689,Europa,0.0,55 Cancri e,43.0,0.0,0.0,2093.0,0.0,3409.0,30.0,Alramix Secont,0,D,S,01
6690,Mars,0.0,TRAPPIST-1e,19.0,0.0,3332.0,878.0,926.0,781.0,0.0,Graven Lacke,0,F,S,01
6691,Mars,1.0,55 Cancri e,30.0,0.0,0.0,0.0,,0.0,0.0,Hal Bane,1,F,S,01
6692,Earth,1.0,TRAPPIST-1e,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Jord Steeletters,1,G,S,01
6693,Earth,0.0,TRAPPIST-1e,35.0,0.0,2224.0,,105.0,1.0,0.0,Dorie Rigginson,0,G,S,01
6694,Earth,0.0,TRAPPIST-1e,16.0,0.0,4.0,1666.0,0.0,35.0,40.0,Celina Kellson,1,G,S,01
6695,Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,13.0,0.0,720.0,170.0,Benda Fryan,0,F,P,01
6696,Earth,0.0,PSO J318.5-22,45.0,0.0,0.0,0.0,0.0,0.0,595.0,Irmark Mcfaddenson,0,F,S,01
6697,Earth,0.0,TRAPPIST-1e,22.0,0.0,0.0,125.0,0.0,663.0,0.0,,0,E,S,01
6698,Earth,1.0,55 Cancri e,,0.0,0.0,0.0,0.0,0.0,0.0,Essara Kellynn,0,G,S,02
6699,Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ericky Waltonnedy,1,G,S,03
6700,Earth,0.0,PSO J318.5-22,63.0,0.0,526.0,2.0,0.0,0.0,0.0,Wilmay Bushallert,0,G,S,01
6701,Earth,0.0,PSO J318.5-22,56.0,0.0,1.0,2.0,0.0,102.0,,Karah Harverez,0,F,S,01
6702,Earth,1.0,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,,Glena Hahnstonsen,1,G,S,01
6703,Earth,1.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Leria Denashipson,1,G,S,01
6704,Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,,3.0,797.0,5.0,Tyrony Denashipson,0,F,S,02
6705,Earth,0.0,TRAPPIST-1e,36.0,0.0,21.0,0.0,844.0,0.0,0.0,Idarry Oneidson,0,F,S,01
6706,Earth,0.0,TRAPPIST-1e,13.0,0.0,244.0,0.0,100.0,423.0,14.0,Hard Wartyson,0,G,S,01
6707,Earth,0.0,55 Cancri e,13.0,0.0,0.0,722.0,0.0,37.0,8.0,Violey Woodwinton,0,F,S,01
6708,Earth,1.0,55 Cancri e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonaye Carpennels,1,G,P,01
6709,Earth,0.0,TRAPPIST-1e,44.0,0.0,143.0,47.0,0.0,717.0,87.0,Benew Carezquez,0,E,S,01
6710,Europa,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Betenar Pirejus,1,C,S,01
6711,Europa,,55 Cancri e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,Minoton Pirejus,1,C,S,02
6712,Earth,0.0,55 Cancri e,26.0,0.0,0.0,158.0,0.0,0.0,912.0,Faithy Hunterton,0,F,S,01
6713,Mars,0.0,TRAPPIST-1e,62.0,0.0,453.0,1.0,1911.0,0.0,0.0,Stech Pread,0,F,P,01
6714,Mars,1.0,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Kokrus Pread,1,F,P,02
6715,Mars,1.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Latsts Purle,1,F,P,03
6716,Earth,0.0,TRAPPIST-1e,24.0,0.0,590.0,0.0,1.0,168.0,16.0,Juline Hamcmahon,0,F,P,01
6717,Earth,1.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dennie Moreman,1,G,P,01
6718,Earth,0.0,TRAPPIST-1e,63.0,0.0,0.0,742.0,0.0,125.0,3.0,Rossie Berges,0,F,P,01
6719,Europa,0.0,TRAPPIST-1e,20.0,0.0,1040.0,2487.0,0.0,174.0,182.0,Antinon Inging,1,D,S,01
6720,Earth,0.0,TRAPPIST-1e,15.0,0.0,0.0,610.0,267.0,,0.0,Samie Wiggs,0,F,P,01
6721,Earth,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Cassa Garrincent,1,G,P,01
6722,Earth,0.0,TRAPPIST-1e,24.0,0.0,61.0,397.0,185.0,1.0,0.0,Sall Gaineyerson,1,F,P,01
6723,Earth,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Annya Patthews,0,G,P,01
6724,Europa,0.0,TRAPPIST-1e,36.0,0.0,10.0,2478.0,2080.0,19.0,328.0,Preo Sloweber,1,E,P,01
6725,Earth,1.0,PSO J318.5-22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Nichad Patteraley,1,G,P,01
6726,Europa,1.0,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Nunkib Tashal,1,C,S,01
6727,Europa,0.0,TRAPPIST-1e,27.0,0.0,0.0,14.0,0.0,0.0,2325.0,Tauria Tashal,0,C,S,02
6728,Europa,1.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Aspica Tashal,1,C,S,03
6729,Europa,0.0,55 Cancri e,27.0,0.0,0.0,44.0,4761.0,5.0,41.0,Altanin Dedometeel,1,A,P,01
6730,Europa,0.0,TRAPPIST-1e,14.0,0.0,0.0,3124.0,40.0,219.0,189.0,Kumark Dedometeel,0,A,P,02
6731,Europa,0.0,TRAPPIST-1e,32.0,1.0,527.0,1863.0,0.0,417.0,2905.0,Giedia Dedometeel,0,A,P,03
6732,Europa,0.0,55 Cancri e,33.0,1.0,0.0,16.0,12.0,2349.0,12.0,Sulah Poilsive,0,A,P,04
6733,Earth,0.0,TRAPPIST-1e,35.0,0.0,3.0,0.0,651.0,0.0,78.0,Joanny Guerson,1,F,S,01
6734,Earth,0.0,55 Cancri e,21.0,0.0,301.0,,19.0,0.0,0.0,Elicey Warrison,0,F,P,01
6735,,0.0,TRAPPIST-1e,57.0,0.0,906.0,22.0,0.0,8293.0,391.0,Taurah Regmansidy,0,C,P,01
6736,Europa,0.0,TRAPPIST-1e,42.0,,159.0,4387.0,2.0,3.0,485.0,Alatrix Regmansidy,1,C,P,02
6737,,0.0,55 Cancri e,20.0,0.0,0.0,6.0,552.0,20.0,0.0,Idarry Norrison,1,F,P,01
6738,Mars,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Oalls Derry,1,F,S,01
6739,Europa,0.0,55 Cancri e,49.0,0.0,0.0,7683.0,0.0,13016.0,0.0,Goros Healted,0,B,S,01
6740,Earth,0.0,PSO J318.5-22,23.0,0.0,0.0,3.0,0.0,0.0,546.0,Lyney Berges,0,F,S,01
6741,Mars,0.0,TRAPPIST-1e,24.0,0.0,1058.0,0.0,0.0,280.0,0.0,Pon Sche,0,F,S,01
6742,Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,757.0,Kris Simstravery,0,F,S,01
6743,Earth,0.0,55 Cancri e,23.0,0.0,9.0,1.0,0.0,492.0,109.0,Ivanne Simstravery,1,F,S,02
6744,Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,489.0,21.0,0.0,184.0,Camiet Ricklaney,0,F,S,01
6745,Earth,1.0,PSO J318.5-22,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Allyny Burchard,0,G,P,01
6746,Europa,1.0,55 Cancri e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Alasmon Secont,1,B,P,01
6747,Earth,0.0,PSO J318.5-22,17.0,0.0,0.0,1381.0,2.0,0.0,0.0,Jimmya Campson,0,F,P,01
6748,Earth,0.0,TRAPPIST-1e,20.0,0.0,415.0,479.0,0.0,1019.0,239.0,Blancy Morrows,0,F,P,01
6749,Earth,0.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,1201.0,Joandy Rutler,0,F,S,01
6750,Europa,1.0,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Alkurak Dressink,1,B,S,01
6751,Europa,1.0,55 Cancri e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Pulchib Dressink,1,B,S,02
6752,Earth,0.0,,29.0,0.0,3.0,0.0,664.0,683.0,34.0,Ivaney Giller,0,F,S,01
6753,Europa,0.0,TRAPPIST-1e,,0.0,0.0,4155.0,0.0,1368.0,42.0,Dira Belstrut,0,B,P,01
6754,Europa,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,,0.0,0.0,Okulk Belstrut,1,B,P,02
6755,Europa,0.0,55 Cancri e,37.0,0.0,1.0,4462.0,1.0,9206.0,3.0,Mirara Catimod,0,B,P,01
6756,Europa,0.0,55 Cancri e,44.0,0.0,0.0,4322.0,3.0,153.0,52.0,Raston Dightent,1,B,P,02
6757,Europa,0.0,55 Cancri e,34.0,0.0,0.0,2612.0,1.0,131.0,2714.0,Polah Dightent,0,B,P,03
6758,Earth,0.0,55 Cancri e,23.0,0.0,602.0,0.0,0.0,0.0,24.0,Dandy Hamcmahon,0,G,S,01
6759,Earth,0.0,TRAPPIST-1e,18.0,0.0,457.0,0.0,11.0,335.0,0.0,Tammyl Delangleton,0,F,S,01
6760,Earth,1.0,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Heidie Kimpson,1,G,P,01
6761,Earth,0.0,TRAPPIST-1e,23.0,0.0,,134.0,482.0,,27.0,Gabrin Duffmaney,0,F,P,01
6762,Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,10.0,0.0,0.0,738.0,Ninald Fryersonis,0,F,S,01
6763,Mars,0.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,1128.0,0.0,45.0,Muew Pre,0,E,S,01
6764,Mars,0.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Gibil Pre,1,E,S,02
6765,Mars,1.0,TRAPPIST-1e,,0.0,0.0,0.0,0.0,0.0,0.0,Peefox Pre,0,E,S,03
6766,Mars,0.0,TRAPPIST-1e,31.0,0.0,907.0,0.0,437.0,2.0,0.0,Losp Buche,0,F,S,01
6767,Earth,1.0,TRAPPIST-1e,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Heald Snowaney,0,G,P,01
6768,Europa,0.0,55 Cancri e,51.0,1.0,0.0,287.0,0.0,1442.0,66.0,Ranark Patimonne,1,A,S,01
6769,Mars,1.0,PSO J318.5-22,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Clech Dato,1,F,P,01
6770,Mars,0.0,TRAPPIST-1e,32.0,0.0,288.0,0.0,592.0,670.0,40.0,Tops Chen,0,E,P,01
6771,Earth,0.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Diandi Domington,1,G,S,01
6772,Earth,1.0,PSO J318.5-22,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Royce Domington,1,G,S,02
6773,Earth,0.0,PSO J318.5-22,28.0,0.0,0.0,0.0,0.0,669.0,16.0,Troyra Cames,0,F,S,01
6774,Mars,0.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Lig Ramad,1,E,S,01
6775,Mars,0.0,TRAPPIST-1e,,0.0,0.0,0.0,0.0,0.0,0.0,Repart Ramad,1,E,S,02
6776,Mars,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Pigars Ramad,1,E,S,03
6777,Mars,0.0,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Mele Ramad,1,E,S,04
6778,Mars,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unchex Must,1,,,01
6779,Mars,0.0,TRAPPIST-1e,33.0,0.0,1631.0,0.0,754.0,0.0,0.0,Terek Must,0,D,S,02
6780,Europa,1.0,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Alrairk Perable,1,C,S,01
6781,Earth,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Pennie Headardyer,1,G,P,01
6782,Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,3624.0,0.0,1537.0,498.0,Schyon Gealably,0,E,S,01
6783,Earth,,TRAPPIST-1e,65.0,0.0,43.0,21.0,22.0,50.0,731.0,Bland Pernard,0,F,P,01
6784,Mars,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Hal Walé,1,F,S,01
6785,Mars,0.0,TRAPPIST-1e,19.0,0.0,862.0,0.0,5.0,2032.0,0.0,Cinst Purte,0,F,S,01
6786,Europa,0.0,55 Cancri e,33.0,0.0,0.0,3676.0,0.0,1743.0,1.0,Dyonif Noxnuther,1,B,S,01
6787,Earth,0.0,TRAPPIST-1e,,0.0,0.0,11.0,793.0,0.0,84.0,Duana Mccard,1,G,S,01
6788,Earth,1.0,PSO J318.5-22,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Hellia Peckerson,0,G,P,01
6789,Earth,1.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Stancy Wardendez,1,G,P,01
6790,Earth,1.0,PSO J318.5-22,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Cline Alldson,1,G,P,01
6791,Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,773.0,0.0,4.0,Lulah Ramoran,0,F,P,01
6792,Europa,1.0,55 Cancri e,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Caston Chhaft,1,C,P,01
6793,Europa,0.0,TRAPPIST-1e,26.0,0.0,0.0,6050.0,0.0,662.0,920.0,Kochard Chhaft,0,C,P,02
6794,Europa,0.0,TRAPPIST-1e,25.0,0.0,0.0,3590.0,0.0,27.0,0.0,Sadlami Chhaft,1,C,P,03
6795,Earth,0.0,TRAPPIST-1e,38.0,,102.0,12.0,14.0,669.0,0.0,Curtle Medington,0,F,S,01
6796,Earth,0.0,TRAPPIST-1e,53.0,0.0,3.0,2251.0,0.0,95.0,12.0,Denis Mullon,1,E,P,01
6797,Earth,0.0,TRAPPIST-1e,38.0,0.0,0.0,338.0,0.0,453.0,0.0,Tany Cardners,0,E,S,01
6798,Mars,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,,0.0,0.0,Unchal Date,1,F,P,01
6799,Earth,0.0,TRAPPIST-1e,46.0,0.0,438.0,283.0,944.0,0.0,355.0,Jacki Ricews,0,,,01
6800,Earth,0.0,TRAPPIST-1e,18.0,0.0,3.0,688.0,0.0,0.0,23.0,Eriana Barnoldeney,1,G,S,01
6801,Europa,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Aske Pretive,1,E,P,01
6802,Europa,,TRAPPIST-1e,32.0,0.0,0.0,1369.0,29.0,662.0,22.0,Alpha Mosteraked,0,E,P,02
